Customer ID,Title,First Name,Middle Name,Last Name,Suffix,Street Address1,Street Address2,City-ZipCode-State,Birth Date,Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag
11199,,Jacqueline,,Bennett,,8948 Chinquapin Court,,Chicago-60601-Illinois,11/6/46,Bachelors,Management,F,M,1,1,1,4,81296,59,0
11200,,Jason,L,Griffin,,7239 Nicholas Drive,,Chula Vista-91910-California,11/22/47,Bachelors,Management,M,M,1,1,1,4,101131,96,1
11201,,Amanda,,Foster,,3984 San Francisco,,Charlotte-28201-North Carolina,8/18/47,Bachelors,Management,F,M,1,1,1,4,83256,57,0
11202,,Alexia,L,Price,,2079 Wellington Ct,,Lexington-40502-Kentucky,8/26/47,Bachelors,Management,F,M,0,2,0,5,96418,55,0
11203,,Luis,D,Diaz,,3682 Diablo View Road,,Jersey City-7302-New Jersey,8/21/48,High School,Professional,M,M,1,2,1,2,55404,83,0
11204,,Destiny,C,Rivera,,6965 Appalachian Drive,,Lincoln-68501-Nebraska,6/1/48,High School,Professional,F,M,1,2,1,2,50201,53,0
11205,,Abby,,Fernandez,,8330 Glenside Court,,Columbus-43085-Ohio,7/24/48,High School,Professional,F,M,1,2,1,2,52116,53,0
11206,,Blake,,Flores,,9410 Ferry St.,,Tulsa-74101-Oklahoma,9/24/48,Partial College,Professional,M,M,1,1,1,2,96883,94,0
11208,,Maria,,Reed,,1413 Bridgeview St,,Milwaukee-53201-Wisconsin,2/4/48,Bachelors,Management,F,M,1,0,1,2,81421,54,1
11209,,Allison,,Evans,,3515 Sutton Circle,,Los Angeles-90001-California,1/13/48,Bachelors,Management,F,M,1,0,1,2,73189,57,1
11210,,Edward,J,Wood,,1039 Adelaide St.,,San Antonio-78201-Texas,6/8/48,Partial College,Professional,M,M,1,2,1,4,87565,100,0
11211,,Samantha,,Russell,,9256 Village Oaks Dr.,,Houston-77001-Texas,10/12/49,High School,Professional,F,M,1,2,1,2,50320,53,1
11212,,Chloe,,Campbell,,3562 East Ave.,# 4,Fresno-93701-California,11/5/49,High School,Professional,F,M,1,2,1,2,48200,53,0
11213,,Stephanie,B,Murphy,,5514 Grant Street,,Houston-77001-Texas,5/14/49,Partial College,Professional,F,S,1,2,1,2,69431,51,0
11214,,Charles,O,Miller,,2719 Little Dr,,Toledo-43601-Ohio,11/7/49,Partial College,Professional,M,S,1,2,1,2,91233,84,0
11216,,Jasmine,A,Torres,,8328 San Francisco,,Anchorage-99501-Alaska,5/20/50,Partial College,Professional,F,S,1,2,1,2,79388,53,0
11217,,Natalie,P,Adams,,6592 Bent Tree Lane,,New Orleans-70112-Louisiana,2/11/50,Partial College,Professional,F,S,1,2,1,2,81490,55,1
11218,,Olivia,,Brown,,3964 Stony Hill Circle,,Austin-73301-Texas,9/11/50,Partial College,Professional,F,S,0,2,1,2,76220,54,0
11219,,Charles,,Cook,,6871 Bel Air Dr.,,Riverside-92501-California,12/2/50,High School,Professional,M,M,1,2,1,2,88557,92,0
11220,,Erica,C,Huang,,9142 All Ways Drive,,Riverside-92501-California,2/23/50,Partial College,Professional,F,M,1,1,1,2,98934,57,0
11221,,Nathan,,Perry,,9714 Nicholas Drive,,Louisville-40201-Kentucky,6/10/50,Partial College,Professional,M,M,1,1,2,4,107014,110,0
11222,,Alexandra,,Rivera,,4999 Corte Segunda,,Riverside-92501-California,8/17/50,Bachelors,Management,F,M,1,1,1,3,97838,65,0
11223,,Hailey,I,Patterson,,5045 Vancouver Way,# 133,Chicago-60601-Illinois,9/16/51,High School,Professional,F,S,1,2,1,2,93756,60,1
11224,,Tiffany,J,Li,,6404 Del Mar Ave,,Portland-97201-Oregon,9/6/51,High School,Professional,F,S,1,2,1,2,58807,52,0
11225,,Madison,D,Lee,,5927 Seaview Avenue,,Dallas-75201-Texas,2/16/51,Partial College,Professional,F,M,1,1,1,2,75300,53,0
11226,,Sydney,T,Ross,,5252 Santa Fe,,New Orleans-70112-Louisiana,9/27/51,Partial College,Professional,F,M,1,1,1,2,69781,59,0
11227,,Marshall,D,Chavez,,9022 Estudillo Street,,Plano-75023-Texas,8/12/51,Partial College,Professional,M,S,1,2,1,2,107126,92,1
11228,,Ashley,R,Jones,,7681 Willow Pass Road,,Baltimore-21201-Maryland,4/19/51,Partial College,Professional,F,M,1,2,1,2,83120,63,1
11229,,Adrian,C,Stewart,,6898 Shaw Rd.,,Chicago-60601-Illinois,12/3/51,Partial College,Professional,M,S,1,1,2,4,79403,96,0
11230,,Amber,,Turner,,6345 Ridge Circle,,St. Louis-63101-Missouri,4/3/51,Partial College,Professional,F,M,0,2,2,4,82373,68,0
11231,,Dennis,,Zhang,,3951 Calle Verde Drive,,Tucson-85701-Arizona,11/14/52,High School,Professional,M,M,1,2,1,2,82678,89,0
11232,,Hailey,R,Bryant,,2828 Rogers Ave.,,Charlotte-28201-North Carolina,9/27/52,High School,Professional,F,M,0,2,1,3,89815,58,1
11233,,Todd,,Li,,5897 Scottsdale Rd.,,Plano-75023-Texas,9/9/52,Partial College,Professional,M,M,1,2,2,4,95975,108,0
11234,,Anna,,Griffin,,7221 Peachwillow Street,,Riverside-92501-California,11/19/52,Partial College,Professional,F,S,1,2,2,4,81567,58,1
11235,,Angel,J,Stewart,,2585 La Salle Ct.,,Oakland-94601-California,2/8/52,Partial College,Professional,M,M,1,2,2,4,97258,109,0
11236,,Jeremy,,Butler,,8811 The Trees Dr.,,Portland-97201-Oregon,3/5/52,Partial College,Professional,M,S,1,2,2,5,104005,107,1
11237,,Clarence,M,Anand,,Welt Platz 6,,Albuquerque-87101-New Mexico,9/23/58,Bachelors,Management,M,S,0,4,3,3,164291,126,1
11238,,Mayra,,Prasad,,1119 Elderwood Dr.,#3,Sacramento-94203-California,8/10/58,Bachelors,Management,F,S,0,4,3,3,138418,80,1
11239,,Latoya,C,Goel,,8154 Pheasant Circle,,Houston-77001-Texas,10/6/58,Partial College,Professional,F,M,0,2,4,4,123475,98,0
11240,,Anne,B,Hernandez,,76 Woodcrest Dr.,,Fresno-93701-California,12/11/58,Partial College,Professional,F,M,1,4,3,3,136555,88,1
11241,,Lisa,,Cai,,"102, rue de Berri",,Anchorage-99501-Alaska,10/11/57,Partial College,Professional,F,S,1,4,3,3,114730,80,1
11242,,Larry,,Munoz,,Midi-Couleurs,,Greensboro-27401-North Carolina,11/11/57,Partial College,Professional,M,M,1,3,4,4,160265,153,1
11243,,Robin,V,Alvarez,,4086 Emmons Canyon Lane,,Bakersfield-93301-California,10/9/57,Partial College,Professional,F,M,1,3,3,3,131035,89,0
11244,,Alexis,M,Coleman,,7140 Camelback Road,,Riverside-92501-California,11/26/57,Bachelors,Management,F,S,0,3,3,3,139552,81,1
11245,,Ricky,D,Vazquez,,Roßstr 9928,,Fort Worth-76101-Texas,10/27/56,High School,Professional,M,M,0,4,4,4,154573,147,1
11246,,Latasha,,Rubio,,Alderstr 7690,,Houston-77001-Texas,10/9/56,High School,Professional,F,M,0,4,4,4,136970,99,0
11248,,Tristan,P,Alexander,,"88, avenue des Champs-Elysées",,El Paso-79901-Texas,3/26/55,Partial College,Professional,M,M,1,4,4,4,165394,157,1
11249,,Cindy,A,Patel,,Essener Straße 123,,San Diego-92101-California,7/13/55,Partial College,Professional,F,M,1,3,4,4,128534,94,1
11250,,Shannon,D,Liu,,4185 Keywood Ct.,,Wichita-67201-Kansas,3/12/55,High School,Professional,F,M,1,2,4,4,140179,98,0
11251,,Xavier,,Long,,9245 Dantley Way,,Tampa-33601-Florida,7/4/32,High School,Professional,M,S,0,2,0,4,50003,55,0
11252,,Nicholas,D,Thompson,,504 O St.,,Newark-7101-New Jersey,6/7/32,Graduate Degree,Management,M,S,1,1,0,3,139004,71,0
11253,,José,M,Hernandez,,5703 Donald Dr.,,Chula Vista-91910-California,2/28/33,Graduate Degree,Management,M,M,1,2,0,2,127974,72,0
11254,,Johnathan,W,Vance,,9430 Versailles Pl,,Sacramento-94203-California,3/3/33,Graduate Degree,Management,M,M,1,2,0,4,101550,71,0
11256,,Katelyn,L,Hernandez,,7496 Deerfield Dr.,,Oakland-94601-California,9/20/33,Graduate Degree,Management,F,M,1,2,0,4,88902,44,0
11257,,Jacqueline,,Powell,,4076 Northwood Dr,,Albuquerque-87101-New Mexico,1/6/33,Graduate Degree,Management,F,S,1,4,2,2,146565,59,0
11259,,Victoria,C,Stewart,,3623 Barquentine Court,,Mesa-85201-Arizona,3/27/65,Partial College,Professional,F,M,1,4,1,4,96421,65,0
11260,,Katelyn,L,Kelly,,7085 Solano Drive,,Long Beach-90801-California,4/12/65,Bachelors,Management,F,M,1,3,2,2,127739,80,1
11261,,Stephanie,,Collins,,2868 Central Avenue,,Milwaukee-53201-Wisconsin,4/24/65,Graduate Degree,Management,F,M,1,1,2,2,154474,79,0
11262,,Jennifer,,Simmons,,7959 Mt. Wilson Way,,Denver-80201-Colorado,5/4/64,Bachelors,Management,F,M,1,0,3,4,97283,89,0
11263,,Trinity,,Richardson,,3063 Blue Jay Drive,,San Diego-92101-California,9/11/64,Partial College,Professional,F,M,1,3,5,5,104042,99,0
11264,,Eduardo,,Martin,,5137 Pheasant Court,,Saint Paul-55101-Minnesota,6/17/64,Partial College,Professional,M,S,0,3,5,5,122978,154,1
11265,,Elizabeth,P,Jones,,2253 Firestone Dr.,,Plano-75023-Texas,7/13/64,Partial College,Professional,F,M,1,3,5,5,91607,98,1
11266,,Taylor,,Howard,,7396 Stratton Circle,,Anchorage-99501-Alaska,5/5/64,Partial College,Professional,F,S,0,1,0,0,98748,51,0
11267,,David,,Diaz,,2075 Browse Ct,,Jersey City-7302-New Jersey,10/2/64,Partial College,Professional,M,S,1,4,2,4,169568,115,1
11268,,Katelyn,A,Carter,,3050 Monte Cresta Avenue,,Cincinnati-45201-Ohio,5/3/64,Graduate Degree,Management,F,M,1,2,2,2,145275,80,0
11269,,Ryan,W,Foster,,5376 Sahara Drive,,Wichita-67201-Kansas,10/13/64,Graduate Degree,Management,M,M,1,2,2,2,173834,119,1
11270,,Robert,L,Lee,,5461 Camino Verde Ct.,,Arlington-76010-Texas,5/4/64,Graduate Degree,Management,M,M,1,3,2,2,180861,119,1
11271,,Danielle,C,Reed,,6683 Carrick Ct,,Irvine-92602-California,6/5/64,Bachelors,Management,F,S,0,4,0,2,141306,53,1
11272,,Lauren,L,Martinez,,4357 Tosca Way,,Newark-7101-New Jersey,11/10/56,Partial College,Professional,F,S,1,0,3,4,72083,73,1
11273,,Nathan,E,Lal,,7064 Cypress Ave,,Lexington-40502-Kentucky,10/1/56,Partial College,Professional,M,M,1,0,1,2,116585,105,0
11274,,Kyle,M,Foster,,5617 Landing Dr,,Sacramento-94203-California,4/12/34,Graduate Degree,Management,M,M,1,2,0,2,75549,61,0
11275,,Jenny,D,Rai,,1440 Willow Pass Dr.,,Durham-27701-North Carolina,1/18/34,Graduate Degree,Management,F,M,1,2,0,4,112925,48,0
11276,,Nancy,E,Chapman,,1480 Shoenic,,Philadelphia-19101-Pennsylvania,9/19/63,Partial College,Professional,F,M,1,2,3,4,102901,86,1
11277,,Charles,P,Jackson,,3400 Folson Drive,,Orlando-32801-Florida,6/10/63,Partial College,Professional,M,M,1,2,3,4,125463,134,1
11279,,Amanda,S,Cook,,4098 Woodcrest Dr.,,Newark-7101-New Jersey,9/12/63,Partial College,Professional,F,M,1,1,0,0,85754,55,0
11279,,Amanda,S,Cook,,9187 Vista Del Sol,,Newark-7101-New Jersey,9/12/63,Partial College,Professional,F,M,1,1,0,0,86138,52,0
11280,,Robert,,Collins,,5271 Sierra Road,,Las Vegas-89101-Nevada,8/21/63,Partial College,Professional,M,M,1,1,0,0,125485,92,1
11281,,Megan,J,Barnes,,40 Ellis St.,,Minneapolis-55401-Minnesota,10/10/63,Bachelors,Management,F,S,1,4,2,4,127801,74,1
11282,,Christian,A,Thomas,,5205 Coralie Drive,,San Jose-95101-California,1/16/62,Partial College,Professional,M,M,1,4,4,5,105527,146,1
11283,,Arturo,,Lal,,4593 Mendouno Dr.,,El Paso-79901-Texas,10/26/62,Bachelors,Management,M,M,1,2,3,3,155993,136,1
11285,,Jeremy,J,Anderson,,7655 Greer Ave,,Boston-2101-Massachusetts,3/19/62,Partial College,Professional,M,M,0,4,3,3,164943,141,1
11286,,Hunter,D,Griffin,,4079 Redbird Lane,,Oakland-94601-California,3/3/62,Graduate Degree,Management,M,M,1,4,0,0,169863,93,0
11287,,Henry,B,Garcia,,3268 Hazelwood Lane,,Aurora-80010-Colorado,1/16/61,Partial College,Professional,M,M,0,3,4,5,97392,140,1
11289,,Maria,S,Carter,,8603 Elmhurst Lane,,Memphis-37501-Tennessee,3/7/61,Bachelors,Management,F,M,1,1,3,3,123794,85,1
11290,,Katelyn,,Sanchez,,8869 Climbing Vine Court,,San Francisco-94101-California,8/18/61,Bachelors,Management,F,M,1,3,3,3,145642,88,1
11291,,Jenna,,Wright,,232 Pinnacle Drive,,Omaha-68101-Nebraska,5/5/61,Bachelors,Management,F,M,1,3,3,3,130738,89,0
11292,,Seth,,Phillips,,4361 Loftus Road,,Lexington-40502-Kentucky,11/5/61,Partial College,Professional,M,S,0,3,2,2,150167,112,1
11293,,Luke,S,Long,,3177 Dover Way,,Chicago-60601-Illinois,5/27/55,High School,Professional,M,S,0,2,0,2,96447,71,1
11294,,Dalton,P,Clark,,4381 Amazonas,,Milwaukee-53201-Wisconsin,9/3/55,High School,Professional,M,M,0,2,0,2,92889,84,0
11295,,Taylor,G,Lewis,,8827 Ward Court,,Chicago-60601-Illinois,5/16/54,Partial High School,Skilled Manual,F,S,1,2,0,2,89097,47,1
11296,,Haley,,Richardson,,6203 Laurel Drive,,Fort Worth-76101-Texas,10/7/35,Graduate Degree,Management,F,S,1,2,0,2,82760,47,0
11297,,Noah,,Coleman,,5562 Galindo Street,,Irvine-92602-California,2/2/35,Graduate Degree,Management,M,S,1,2,0,4,109129,68,0
11298,,Jon,,Luo,,3560 River Rock Lane,,Washington-20001-DC,3/3/35,Graduate Degree,Management,M,M,1,2,0,4,112116,73,0
11299,,Orlando,E,Vazquez,,8547 Catherine Way,,St. Louis-63101-Missouri,4/1/36,Graduate Degree,Management,M,M,1,2,0,4,117520,72,0
11300,,Fernando,,Barnes,,7633 Greenhills Circle,,Omaha-68101-Nebraska,3/3/60,Partial College,Professional,M,M,0,3,4,5,122139,152,1
11301,,Cameron,L,Rodriguez,,1217 Mariposa,,Saint Paul-55101-Minnesota,6/9/60,Partial College,Professional,M,M,1,4,4,5,127971,145,1
11302,,Spencer,,Russell,,2396 Mink Court,,Santa Ana-92701-California,12/12/60,High School,Professional,M,S,0,3,3,4,121401,120,1
11303,,Julia,,Coleman,,3128 Ramsey Circle,,Oklahoma City-73101-Oklahoma,10/11/60,High School,Professional,F,S,0,3,3,4,106090,75,1
11304,,Julia,B,Garcia,,6179 Mt. Hamilton Dr.,,Seattle-98101-Washington,3/17/60,Partial College,Professional,F,M,1,0,3,3,95526,83,0
11305,,Sean,A,Evans,,7118 Elliott Dr.,,Seattle-98101-Washington,6/19/60,Partial College,Professional,M,M,0,4,3,3,156297,137,0
11306,,Micah,A,Zhou,,6105 Brownstone Rd,,Albuquerque-87101-New Mexico,6/22/60,Partial College,Professional,M,M,0,4,3,3,171700,142,1
11307,,Hunter,P,Rodriguez,,4343 Cook Street,,Fort Worth-76101-Texas,11/4/54,Partial High School,Skilled Manual,M,M,1,2,0,2,114324,88,0
11308,,Ian,T,Gonzales,,7122 Athene Dr.,,Louisville-40201-Kentucky,3/5/54,High School,Professional,M,M,0,2,0,2,82817,75,0
11309,,Victoria,,Lewis,,4426 Tanager Road,,Boston-2101-Massachusetts,6/12/54,High School,Professional,F,S,1,2,0,2,72518,46,0
11310,,Erin,A,Sanders,,7541 Black Point Pl,,Raleigh-27601-North Carolina,7/9/53,Graduate Degree,Management,F,S,1,2,0,3,103232,51,1
11311,,Gabrielle,D,Lopez,,8619 Parkside Dr.,,San Francisco-94101-California,8/24/53,Graduate Degree,Management,F,S,0,2,0,3,88666,46,0
11312,,Sara,,Richardson,,7375 Kipling Court,,San Diego-92101-California,4/3/53,Graduate Degree,Management,F,S,1,2,0,3,91177,51,0
11313,,Trevor,,Jenkins,,4697 Yosemite Dr.,,Seattle-98101-Washington,2/27/53,Graduate Degree,Management,M,S,1,2,0,3,101674,79,0
11314,,Mya,,Flores,,8439 Rio Grande Drive,Unit A,Cincinnati-45201-Ohio,12/21/53,Graduate Degree,Management,F,S,0,2,0,3,92491,51,1
11315,,Hailey,J,Ward,,6321 Maya,,Wichita-67201-Kansas,10/1/53,Graduate Degree,Management,F,S,0,2,0,3,100009,53,1
11316,,Luke,,Allen,,419 Deermeadow Way,,Phoenix-85001-Arizona,11/17/53,Graduate Degree,Management,M,M,1,2,0,3,122242,83,0
11317,,Victoria,D,Russell,,9268 Keller Ridge,,St. Louis-63101-Missouri,9/17/52,Partial College,Professional,F,S,0,2,0,3,45387,42,0
11318,,Jessica,,Wilson,,1652 Willcrest Circle,,Omaha-68101-Nebraska,10/26/52,Partial College,Professional,F,S,0,2,0,3,63473,47,0
11319,,Jade,E,Bailey,,8119 Northridge Ct,# 1,Los Angeles-90001-California,4/27/37,Graduate Degree,Management,F,M,0,2,0,4,99881,47,0
11320,,Morgan,M,Hill,,6951 Harmony Way,,Plano-75023-Texas,6/26/37,Graduate Degree,Management,F,M,1,2,0,4,140771,50,0
11321,,Terrance,D,Raman,,2297 Via Valencia,,Tucson-85701-Arizona,7/8/38,Bachelors,Management,M,M,1,2,0,5,126955,76,0
11322,,Sydney,,Garcia,,252 Hemlock Drive,,Austin-73301-Texas,3/15/38,Bachelors,Management,F,M,1,2,0,5,110304,52,0
11324,,Zachary,,Anderson,,2476 Mt. Whitney Way,,Oklahoma City-73101-Oklahoma,5/14/39,Bachelors,Management,M,M,1,2,0,5,131143,78,0
11325,,Elijah,E,Ross,,6679 Cornelius Dr,,Oakland-94601-California,7/2/39,Bachelors,Management,M,S,1,2,0,5,128035,72,0
11326,,Rafael,M,Xie,,369 Peabody Road,,Corpus Christi-78401-Texas,6/26/39,Bachelors,Management,M,M,1,4,3,3,167552,117,1
11328,,Julian,M,Griffin,,7398 Withersed Lane,,Wichita-67201-Kansas,1/1/40,Bachelors,Management,M,M,1,2,0,5,133053,79,0
11329,,Andy,,Alvarez,,9466 Morning Glory Dr.,,Anaheim-92801-California,7/25/40,Bachelors,Management,M,S,1,2,0,5,146838,71,0
11330,,Ryan,M,Thompson,,3407 Pinon Dr.,,Lexington-40502-Kentucky,5/13/40,Graduate Degree,Management,M,M,1,1,4,4,184290,140,0
11333,,Emily,R,Miller,,9075 Calle Verde,,Philadelphia-19101-Pennsylvania,7/10/62,Graduate Degree,Clerical,F,M,1,0,0,1,36399,51,0
11334,,Nicole,,Brown,,1135 W St.,,Greensboro-27401-North Carolina,3/22/61,Bachelors,Manual,F,M,1,0,0,1,26675,43,0
11335,,Carla,L,Raman,,Winterfeldtstr 255,,Arlington-76010-Texas,6/24/61,Bachelors,Manual,F,M,1,0,0,1,27831,42,0
11336,,Shaun,,Raji,,"44, rue du Départ",,Tulsa-74101-Oklahoma,3/12/62,Graduate Degree,Clerical,M,M,1,0,0,1,58842,76,1
11337,,Jerome,,Romero,,7289 Brookview Dr.,,Charlotte-28201-North Carolina,9/21/61,Bachelors,Manual,M,M,1,0,0,1,28641,69,0
11338,,Frank,F,Navarro,,Buergermeister-ulrich-str 2987,,Tampa-33601-Florida,8/10/61,Graduate Degree,Clerical,M,M,1,0,0,1,58637,76,1
11339,,Dennis,M,She,,"828, rue de Berri",,Charlotte-28201-North Carolina,7/8/61,Graduate Degree,Clerical,M,S,1,0,0,1,45259,65,0
11340,,Melody,C,Munoz,,"9, avenue Reille",,Chula Vista-91910-California,4/6/36,Graduate Degree,Clerical,F,M,1,0,0,1,28969,36,0
11341,,Randy,A,Zeng,,2334 Brandywine Way,,Plano-75023-Texas,8/21/36,Graduate Degree,Clerical,M,M,1,0,0,1,46868,61,0
11342,,Marshall,L,Wang,,"68062, rue des Grands Champs",,Tucson-85701-Arizona,3/11/62,Graduate Degree,Clerical,M,M,1,0,0,5,72684,80,1
11343,,Arthur,P,Carlson,,6507 Fieldcrest Dr.,,Denver-80201-Colorado,9/13/58,Bachelors,Manual,M,M,1,0,0,1,23353,63,0
11344,,Jessie,,Jimenez,,5723 C Wharton Way,,Portland-97201-Oregon,7/24/57,Partial College,Manual,F,M,1,0,0,1,30760,43,0
11345,,Robin,,Ramos,,"6, rue de l´Esplanade",,Toledo-43601-Ohio,3/12/57,Partial College,Manual,F,S,1,0,0,1,16168,33,0
11346,,Deanna,E,Gutierrez,,Attaché de Presse,Place d´ Armes,Chula Vista-91910-California,5/22/55,Partial College,Manual,F,S,1,1,0,2,27856,40,0
11347,,Roy,T,Navarro,,Viktoria-Luise-Platz 43,,San Diego-92101-California,12/23/55,Partial College,Manual,M,M,1,1,0,2,23130,61,0
11348,,Shawn,,Rai,,Westheimer Straße 7606,,San Antonio-78201-Texas,9/22/55,Partial College,Manual,M,M,1,1,0,2,34162,68,0
11349,,Mindy,J,Luo,,Brunnenstr 7566,Verkaufsabteilung,Orlando-32801-Florida,9/3/54,Partial College,Manual,F,M,1,1,0,2,21535,37,0
11350,,Cara,,Zhou,,7280 Greendell Pl,,Baltimore-21201-Maryland,1/14/37,Graduate Degree,Clerical,F,M,1,0,0,1,62977,42,0
11351,,Anne,R,Ramos,,7113 Eastgate Ave.,,Cleveland-44101-Ohio,4/6/39,Bachelors,Clerical,F,S,1,0,0,1,25937,38,0
11352,,Raymond,A,Rodriguez,,"24, impasse Ste-Madeleine",,Aurora-80010-Colorado,3/7/40,Partial College,Manual,M,M,1,1,0,2,14242,58,0
11353,,Carrie,L,Ortega,,1883 Cowell Rd.,,Honolulu-96801-Hawaii,6/11/41,Bachelors,Clerical,F,S,1,0,0,1,52894,41,0
11354,,Deanna,,Suarez,,Dunckerstr 22525,,Anaheim-92801-California,2/23/42,Partial College,Manual,F,M,1,0,0,1,13044,37,0
11355,,Roberto,,Gutierrez,,3545 Chickpea Ct.,,Newark-7101-New Jersey,12/28/42,Graduate Degree,Clerical,M,M,1,0,0,1,72297,75,0
11357,,Ramon,,Ye,,3245 Vista Oak Dr.,,Las Vegas-89101-Nevada,3/23/79,Partial College,Manual,M,S,0,1,0,0,14342,55,0
11358,,Cynthia,,Malhotra,,6757 Pamplona Ct.,,Chula Vista-91910-California,11/11/78,Partial College,Manual,F,S,0,1,0,0,31655,42,0
11359,,Jarrod,,Prasad,,7657 H St.,,Anaheim-92801-California,9/4/78,Partial College,Manual,M,S,0,1,0,0,18161,53,0
11360,,Tyrone,,Serrano,,3767 View Dr.,,New York-10001-New York,8/2/78,Partial College,Manual,M,S,1,1,0,0,22747,57,0
11361,,Cindy,G,Ramos,,6565 Jamie Way,,Charlotte-28201-North Carolina,4/28/77,High School,Manual,F,M,1,2,0,0,11376,39,0
11362,,Damien,M,Shan,,5312 Riverwood Circle,,Albuquerque-87101-New Mexico,11/11/77,High School,Manual,M,M,0,2,0,0,20222,60,0
11363,,Julian,,Ross,,3346 Larkwood Ct.,,Corpus Christi-78401-Texas,10/20/77,High School,Manual,M,S,0,2,0,0,25274,56,0
11364,,Jennifer,,Collins,,4536 Killdeer Court,,Tulsa-74101-Oklahoma,9/23/79,High School,Manual,F,S,0,0,1,1,13853,47,1
11365,,Brittney,,Sun,,8856 Mt. Wilson Way,,El Paso-79901-Texas,6/9/79,High School,Manual,F,S,0,0,1,1,19497,51,1
11366,,Virginia,R,Patel,,3118 Creekside Drive,,Corpus Christi-78401-Texas,10/25/79,Bachelors,Clerical,F,M,1,0,0,0,22319,38,0
11367,,Calvin,J,Nara,,5795 Morning Glory Dr.,,Raleigh-27601-North Carolina,2/22/79,Bachelors,Clerical,M,M,1,0,0,0,41970,62,0
11368,,Edward,,Miller,,598 Limeridge Drive,,Los Angeles-90001-California,11/25/78,High School,Manual,M,S,0,0,1,1,27256,73,0
11369,,Ashlee,D,Tang,,4111 Vista Diablo,,Colorado Springs-80901-Colorado,8/4/78,Bachelors,Clerical,F,M,0,0,0,0,29302,44,0
11370,,Alicia,,Xu,,3743 Grenadine Way,,Anchorage-99501-Alaska,4/1/78,Bachelors,Clerical,F,M,1,0,0,0,25568,37,0
11371,,Lacey,C,Jai,,6208 Prestwick Dr.,,Colorado Springs-80901-Colorado,5/27/78,Bachelors,Clerical,F,M,1,0,0,0,26344,41,0
11372,,Wendy,H,Romero,,24 San Vincente Drive,,Memphis-37501-Tennessee,5/15/78,Bachelors,Clerical,F,S,1,0,0,0,35279,47,0
11374,,Jimmy,M,Ortega,,Postfach 11 11 22,,Anchorage-99501-Alaska,6/28/43,Bachelors,Clerical,M,S,1,0,0,1,74697,69,1
11375,,Francisco,,Martinez,,5508 Glenmount Dr.,,Indianapolis-46201-Indiana,5/9/43,Bachelors,Clerical,M,M,1,0,0,1,47277,68,0
11376,,Lance,,Vazquez,,9159 Shepberry Court,,Detroit-48201-Michigan,6/10/43,Graduate Degree,Clerical,M,S,1,0,0,1,65086,68,0
11378,,Shannon,,Liang,,7445 Meaham Drive,,Aurora-80010-Colorado,5/22/60,High School,Manual,F,S,0,1,1,1,28411,48,0
11379,,Gary,,Vazquez,,"5, rue de la Cavalerie",,Detroit-48201-Michigan,11/18/59,High School,Manual,M,M,1,1,1,1,16401,76,0
11380,,Mitchell,L,Kumar,,Husemann Straße 6464,,San Antonio-78201-Texas,3/2/59,Partial College,Manual,M,S,1,1,0,2,30357,64,0
11381,,Meredith,,Raman,,6092 Chestnut,,Oakland-94601-California,8/22/59,Partial College,Manual,F,M,1,1,0,2,11073,41,0
11382,,Edward,,Patterson,,"211, avenue Foch",,San Diego-92101-California,1/19/58,Partial College,Manual,M,M,1,1,0,2,18715,62,0
11383,,Marie,,Gill,,"571, rue Malar",,Newark-7101-New Jersey,8/28/60,Graduate Degree,Clerical,F,M,1,0,0,3,59143,53,0
11384,,Tiffany,E,Wang,,"5, rue Malar",,Irvine-92602-California,10/16/60,Bachelors,Clerical,F,M,1,0,0,3,55550,55,0
11385,,Miguel,C,Allen,,6834 Violetta,,Nashville-37201-Tennessee,8/11/60,Bachelors,Clerical,M,S,1,0,0,3,55029,67,0
11386,,Jaclyn,,Cai,,Postfach 55 00 00,,Greensboro-27401-North Carolina,11/5/60,Bachelors,Clerical,F,M,1,0,0,3,42241,49,0
11387,,Megan,C,Ramirez,,507 Sahara Drive,,Tampa-33601-Florida,6/2/59,Graduate Degree,Clerical,F,S,1,0,0,3,69335,40,1
11388,,Joseph,,Martin,,7028 San Gabriel Dr.,,Newark-7101-New Jersey,7/24/59,Graduate Degree,Clerical,M,M,1,0,0,3,76084,76,1
11389,,Karl,J,Shan,,Nollendorfplatz 48,,Oakland-94601-California,4/24/70,High School,Manual,M,S,0,1,1,1,18210,66,0
11390,,Christine,J,Raji,,"11, boulevard Tremblay",,Portland-97201-Oregon,10/19/70,High School,Manual,F,S,0,1,1,1,22252,50,0
11391,,Lindsay,T,Xie,,Am Grossen Dern 4624,,Memphis-37501-Tennessee,12/27/70,High School,Manual,F,S,1,0,2,2,20896,54,1
11392,,Willie,,Zhao,,Königstr 282,,Columbus-43085-Ohio,2/7/70,High School,Manual,M,S,1,0,2,2,19837,78,1
